zcta,downloadDate,population,fullyVaxxed,pctFullyVaxxed
46147,2021-09-08,3209,1157,0.360548457463384
46148,2021-09-08,5555,2004,0.360756075607561
46149,2021-09-08,2153,844,0.392011147236414
46150,2021-09-08,1147,328,0.285963382737576
46151,2021-09-08,31589,12838,0.406407293678179
46155,2021-09-08,162,47,0.290123456790123
46156,2021-09-08,1253,460,0.367118914604948
46157,2021-09-08,4103,1531,0.373141603704606
46158,2021-09-08,23152,10658,0.460348997926745
46160,2021-09-08,6321,2388,0.377788324632178
46161,2021-09-08,2569,1019,0.396652393927598
46162,2021-09-08,314,239,0.761146496815287
46163,2021-09-08,13088,7566,0.578086797066015
46164,2021-09-08,4166,1815,0.435669707153145
46165,2021-09-08,1522,602,0.395532194480946
46166,2021-09-08,2167,634,0.292570373788648
46167,2021-09-08,7066,3560,0.503821115199547
46168,2021-09-08,35418,20217,0.570811451804167
46171,2021-09-08,1762,670,0.380249716231555
46172,2021-09-08,2562,824,0.321623731459797
46173,2021-09-08,9905,4193,0.423321554770318
46175,2021-09-08,646,168,0.260061919504644
46176,2021-09-08,27737,12607,0.454519234235858
46180,2021-09-08,976,370,0.379098360655738
46181,2021-09-08,5286,2120,0.401059402194476
46182,2021-09-08,1526,784,0.513761467889908
46183,2021-09-08,15,0,0
46184,2021-09-08,14042,5534,0.394103404073494
46186,2021-09-08,1652,630,0.38135593220339
46201,2021-09-08,30962,12297,0.397164265874298
46202,2021-09-08,20504,12367,0.603150604760047
46203,2021-09-08,38581,15247,0.395194525802856
46204,2021-09-08,8356,5485,0.656414552417425
46205,2021-09-08,27580,14666,0.531762146482959
46208,2021-09-08,23080,10427,0.451776429809359
46214,2021-09-08,24549,11402,0.464458837427187
46216,2021-09-08,2324,1458,0.62736660929432
46217,2021-09-08,36843,18371,0.498629319002253
46218,2021-09-08,28918,10040,0.347188602254651
46219,2021-09-08,36940,16965,0.459258256632377
46220,2021-09-08,36585,24336,0.665190651906519
46221,2021-09-08,26714,10066,0.376806169049936
46222,2021-09-08,37885,13200,0.348422858651181
46224,2021-09-08,37074,15764,0.425203646760533
46225,2021-09-08,5577,2652,0.475524475524476
46226,2021-09-08,45652,16690,0.365591868921405
46227,2021-09-08,54876,27004,0.49209126029594
46228,2021-09-08,16430,9100,0.553864881314668
46229,2021-09-08,28768,11913,0.41410595105673
46231,2021-09-08,10277,5401,0.52554247348448
46234,2021-09-08,26864,14461,0.53830405002978
46235,2021-09-08,33063,11528,0.348667695006503
46236,2021-09-08,28705,16445,0.572896707890611
46237,2021-09-08,39169,23349,0.596109167964462
46239,2021-09-08,30651,15567,0.507879025154155
46240,2021-09-08,19785,12941,0.654081374778873
46241,2021-09-08,31941,11328,0.354653893115432
46250,2021-09-08,18402,11290,0.61352026953592
46254,2021-09-08,40276,17246,0.428195451385441
46256,2021-09-08,23837,14228,0.596887192180224
46259,2021-09-08,10999,7672,0.697517956177834
46260,2021-09-08,34445,18466,0.536101030628538
46268,2021-09-08,25443,14162,0.55661675116928
46278,2021-09-08,8859,6063,0.684388757196072
46280,2021-09-08,6824,4650,0.681418522860492
46290,2021-09-08,187,152,0.812834224598931
46301,2021-09-08,516,505,0.978682170542636
46303,2021-09-08,14765,6852,0.464070436843888
46304,2021-09-08,25351,14113,0.556703877559071
46307,2021-09-08,62779,34568,0.550629987734752
46310,2021-09-08,13832,5318,0.384470792365529
46311,2021-09-08,21632,11245,0.519831730769231
46312,2021-09-08,28201,9247,0.327896173894543
46319,2021-09-08,17513,7731,0.441443499114943
46320,2021-09-08,13561,4919,0.362731361993953
46321,2021-09-08,22689,13884,0.611926484199392
46322,2021-09-08,22581,11671,0.516850449492937
46323,2021-09-08,22195,8518,0.383780130660059
46324,2021-09-08,21820,8360,0.383134738771769
46327,2021-09-08,11466,4041,0.35243328100471
46340,2021-09-08,742,464,0.62533692722372
46341,2021-09-08,10357,4322,0.417302307618036
46342,2021-09-08,30874,14021,0.454136166353566
46345,2021-09-08,170,86,0.505882352941176
46346,2021-09-08,1208,419,0.346854304635762
46347,2021-09-08,4833,1954,0.404303745085868
46348,2021-09-08,1031,415,0.402521823472357
46349,2021-09-08,3251,987,0.303598892648416
46350,2021-09-08,42763,19683,0.460281084114772
46356,2021-09-08,17720,7696,0.43431151241535
46360,2021-09-08,43678,20390,0.466825404093594
46365,2021-09-08,755,406,0.537748344370861
46366,2021-09-08,5610,1887,0.336363636363636
46368,2021-09-08,38661,17833,0.461265875171361
46371,2021-09-08,3246,1503,0.463031423290203
46373,2021-09-08,16083,9050,0.562705962817882
46374,2021-09-08,873,364,0.416953035509737
46375,2021-09-08,23598,12936,0.548182049326214
46376,2021-09-08,243,112,0.460905349794239
46377,2021-09-08,332,123,0.370481927710843
46379,2021-09-08,81,0,0
46381,2021-09-08,176,72,0.409090909090909
46382,2021-09-08,1713,878,0.512551079976649
46383,2021-09-08,42245,21399,0.506545153272577
46385,2021-09-08,39398,21769,0.552540738108533
46390,2021-09-08,3327,1246,0.374511571986775
46391,2021-09-08,9528,3958,0.415407220822838
46392,2021-09-08,7734,2749,0.355443496250323
46393,2021-09-08,296,132,0.445945945945946
46394,2021-09-08,12319,5348,0.434126146602809
46402,2021-09-08,6295,1517,0.240984908657665
46403,2021-09-08,13435,4449,0.331149981391887
46404,2021-09-08,17894,5120,0.286129428858835
46405,2021-09-08,10855,3993,0.367848917549516
46406,2021-09-08,9042,2551,0.282127847821279
46407,2021-09-08,10905,2977,0.272994039431453
46408,2021-09-08,15526,4874,0.31392502898364
46409,2021-09-08,7205,2023,0.280777238029146
46410,2021-09-08,37813,17066,0.451326263454368
46501,2021-09-08,3613,1191,0.32964295599225
46502,2021-09-08,58,0,0
46504,2021-09-08,3735,1006,0.269344042838019
46506,2021-09-08,9700,3420,0.352577319587629
46507,2021-09-08,9434,3463,0.367076531693873
46508,2021-09-08,113,52,0.460176991150443
46510,2021-09-08,3924,883,0.225025484199796
46511,2021-09-08,4308,2210,0.512999071494893
46514,2021-09-08,41616,17377,0.417555747789312
46516,2021-09-08,31329,12217,0.389958185706534
46517,2021-09-08,26468,8867,0.335008311923833
46524,2021-09-08,2124,403,0.189736346516008
46526,2021-09-08,33117,14388,0.434459643083613
46528,2021-09-08,27001,8851,0.327802673975038
46530,2021-09-08,31843,19673,0.617812392048488
46531,2021-09-08,1579,412,0.260924635845472
46532,2021-09-08,1531,611,0.399085564990203
46534,2021-09-08,11686,3753,0.321153517028923
46536,2021-09-08,3209,1269,0.395450296042381
46537,2021-09-08,425,167,0.392941176470588
46538,2021-09-08,4169,1661,0.398416886543536
46539,2021-09-08,2802,644,0.229835831548894
46540,2021-09-08,11881,3025,0.254608197963134
46542,2021-09-08,4142,1251,0.302028005794302
46543,2021-09-08,3553,537,0.151139881790037
46544,2021-09-08,31988,14192,0.443666374890584
46545,2021-09-08,24685,12677,0.513550739315374
46550,2021-09-08,12624,2685,0.212690114068441
46552,2021-09-08,6907,2986,0.432315042710294
46553,2021-09-08,3240,964,0.297530864197531
46554,2021-09-08,4878,1793,0.367568675686757
46555,2021-09-08,2406,1011,0.420199501246883
46556,2021-09-08,7301,6110,0.836871661416245
46561,2021-09-08,13615,6197,0.455159750275432
46562,2021-09-08,5010,1459,0.291217564870259
46563,2021-09-08,23664,9264,0.391480730223124
46565,2021-09-08,8642,910,0.105299699143717
46567,2021-09-08,9162,3516,0.383759004584152
46570,2021-09-08,833,300,0.360144057623049
46571,2021-09-08,5682,517,0.0909890883491728
46573,2021-09-08,3812,1195,0.313483735571878
46574,2021-09-08,9436,2922,0.309665112335735
46580,2021-09-08,22013,8659,0.393358469995003
46582,2021-09-08,13459,5489,0.407831191024593
46590,2021-09-08,4925,1814,0.368324873096447
46595,2021-09-08,133,0,0
46601,2021-09-08,5714,2490,0.43577178858943
46613,2021-09-08,11327,3655,0.322680321356052
46614,2021-09-08,31035,15264,0.491831802803287
46615,2021-09-08,13719,6758,0.49260150156717
46616,2021-09-08,5457,2813,0.515484698552318
46617,2021-09-08,9689,6723,0.693879657343379
46619,2021-09-08,21471,8717,0.405989474174468
46628,2021-09-08,26396,11623,0.440331868464919
46635,2021-09-08,6363,3625,0.56969982712557
46637,2021-09-08,16090,9299,0.577936606587943
46701,2021-09-08,8102,2708,0.334238459639595
46702,2021-09-08,2074,753,0.363066538090646
46703,2021-09-08,18264,7661,0.419459045116075
46704,2021-09-08,38,0,0
46705,2021-09-08,1682,510,0.30321046373365
46706,2021-09-08,18771,8100,0.43151670129455
46710,2021-09-08,4291,1670,0.389186669773945
46711,2021-09-08,8770,2001,0.228164196123147
46714,2021-09-08,14931,5451,0.365079365079365
46721,2021-09-08,5084,1411,0.277537372147915
46723,2021-09-08,7884,2821,0.3578132927448
46725,2021-09-08,23286,9609,0.412651378510693
46730,2021-09-08,1039,480,0.461982675649663
46731,2021-09-08,759,215,0.283267457180501
46732,2021-09-08,3244,818,0.252157829839704
46733,2021-09-08,18943,7034,0.371324499815235
46737,2021-09-08,7329,3014,0.411243007231546
46738,2021-09-08,8549,2646,0.309509884196982
46740,2021-09-08,3874,760,0.196179659266908
46741,2021-09-08,4553,936,0.205578739292774
46742,2021-09-08,3290,1388,0.421884498480243
46743,2021-09-08,2050,708,0.345365853658537
46745,2021-09-08,2146,840,0.391425908667288
46746,2021-09-08,4640,1174,0.25301724137931
46747,2021-09-08,2292,856,0.37347294938918
46748,2021-09-08,5021,3343,0.665803624775941
46750,2021-09-08,26499,10306,0.388920336616476
46755,2021-09-08,15097,5677,0.376034973835861
46759,2021-09-08,508,147,0.289370078740157
46760,2021-09-08,1381,444,0.321506154960174
46761,2021-09-08,12325,2837,0.230182555780933
46763,2021-09-08,1881,673,0.357788410419989
46764,2021-09-08,1385,447,0.322743682310469
46765,2021-09-08,5568,2499,0.448814655172414
46766,2021-09-08,737,155,0.210312075983718
46767,2021-09-08,8102,2520,0.311034312515428
46770,2021-09-08,3057,1055,0.345109584560026
46771,2021-09-08,72,0,0
46772,2021-09-08,3087,505,0.163589245221898
46773,2021-09-08,3392,1391,0.410082547169811
46774,2021-09-08,17221,7255,0.421287962371523
46776,2021-09-08,1715,534,0.311370262390671
46777,2021-09-08,6493,2614,0.402587401817342
46779,2021-09-08,2144,721,0.336287313432836
46781,2021-09-08,728,277,0.380494505494505
46783,2021-09-08,6651,3571,0.536911742595098
46784,2021-09-08,2159,874,0.404817044928208
46785,2021-09-08,1686,444,0.263345195729537
46786,2021-09-08,39,0,0
46787,2021-09-08,3865,1261,0.326261319534282
46788,2021-09-08,3723,992,0.26645178619393
46791,2021-09-08,865,318,0.367630057803468
46792,2021-09-08,3756,1443,0.384185303514377
46793,2021-09-08,4874,1474,0.302421009437833
46794,2021-09-08,1709,422,0.2469280280866
46795,2021-09-08,6651,2062,0.310028567132762
46797,2021-09-08,3915,1200,0.306513409961686
46798,2021-09-08,1515,578,0.381518151815182
46799,2021-09-08,227,150,0.66079295154185
46802,2021-09-08,10584,4303,0.406557067271353
46803,2021-09-08,9425,2586,0.274376657824934
46804,2021-09-08,28587,15913,0.556651624864449
46805,2021-09-08,21704,9504,0.437891632878732
46806,2021-09-08,24711,8174,0.330783861438226
46807,2021-09-08,17538,6901,0.393488425133995
46808,2021-09-08,19831,7790,0.392819323281731
46809,2021-09-08,9212,3553,0.385692574902301
46814,2021-09-08,12649,9886,0.781563759981026
46815,2021-09-08,28242,12992,0.4600240776149
46816,2021-09-08,19055,8132,0.426764628706376
46818,2021-09-08,20852,9899,0.474726644926146
46819,2021-09-08,9657,3887,0.402505954230092
46825,2021-09-08,29507,14303,0.484732436371031
46835,2021-09-08,35658,17547,0.492091536261148
46845,2021-09-08,23066,15514,0.672591693401543
46901,2021-09-08,39383,13565,0.344437955463017
46902,2021-09-08,35778,15159,0.423696126111018
46910,2021-09-08,3376,1112,0.329383886255924
46911,2021-09-08,1483,380,0.256237356709373
46913,2021-09-08,1048,463,0.441793893129771
46914,2021-09-08,1729,1628,0.941584731058415
46915,2021-09-08,694,253,0.364553314121038
46917,2021-09-08,1781,569,0.319483436271757
46919,2021-09-08,2407,704,0.292480265891151
46920,2021-09-08,1103,369,0.334542157751587
46922,2021-09-08,31,0,0
46923,2021-09-08,8046,3026,0.376087496892866
46926,2021-09-08,1293,458,0.354215003866976
46928,2021-09-08,4265,1697,0.3978898007034
46929,2021-09-08,3088,1080,0.349740932642487
46930,2021-09-08,126,0,0
46931,2021-09-08,187,87,0.46524064171123
46932,2021-09-08,3057,1163,0.380438338240105
46933,2021-09-08,6126,2169,0.354064642507346
46936,2021-09-08,5857,2227,0.380228786067953
46938,2021-09-08,2928,907,0.309767759562842
46939,2021-09-08,1819,680,0.373831775700935
46940,2021-09-08,2658,855,0.321670428893905
46941,2021-09-08,970,332,0.342268041237113
46943,2021-09-08,225,50,0.222222222222222
46946,2021-09-08,34,0,0
46947,2021-09-08,27830,10798,0.38799856270212
46950,2021-09-08,566,209,0.369257950530035
46951,2021-09-08,1874,612,0.326574172892209
46952,2021-09-08,18625,7772,0.417288590604027
46953,2021-09-08,23333,6771,0.290189859855141
46957,2021-09-08,592,191,0.322635135135135
46958,2021-09-08,458,158,0.344978165938865
46959,2021-09-08,838,49,0.058472553699284
46960,2021-09-08,1062,422,0.397363465160075
46961,2021-09-08,169,20,0.118343195266272
46962,2021-09-08,8844,3342,0.377883310719132
46967,2021-09-08,97,0,0
46968,2021-09-08,142,0,0
46970,2021-09-08,23499,7364,0.313375037235627
46974,2021-09-08,2079,472,0.227032227032227
46975,2021-09-08,14325,4888,0.341221640488656
46978,2021-09-08,2135,691,0.323653395784543
46979,2021-09-08,4940,2028,0.410526315789474
46982,2021-09-08,2660,734,0.27593984962406
46984,2021-09-08,188,108,0.574468085106383
46985,2021-09-08,1438,462,0.321279554937413
46986,2021-09-08,1683,674,0.400475341651812
46987,2021-09-08,884,382,0.432126696832579
46988,2021-09-08,967,203,0.209927611168563
46989,2021-09-08,4947,1622,0.327875480088943
46990,2021-09-08,741,234,0.315789473684211
46991,2021-09-08,1614,523,0.324039653035936
46992,2021-09-08,16260,5711,0.351230012300123
46994,2021-09-08,2815,855,0.303730017761989
46996,2021-09-08,6159,2810,0.456242896574119
46998,2021-09-08,226,28,0.123893805309735
47001,2021-09-08,10009,4024,0.402038165650914
47003,2021-09-08,890,345,0.387640449438202
47006,2021-09-08,11880,5666,0.476936026936027
47010,2021-09-08,220,104,0.472727272727273
47011,2021-09-08,788,277,0.351522842639594
47012,2021-09-08,9396,3641,0.387505321413367
47016,2021-09-08,796,330,0.414572864321608
47017,2021-09-08,481,200,0.415800415800416
47018,2021-09-08,4477,1532,0.342193433102524
47020,2021-09-08,1432,306,0.213687150837989
47022,2021-09-08,2980,1275,0.427852348993289
47023,2021-09-08,1665,486,0.291891891891892
47024,2021-09-08,3708,657,0.177184466019417
47025,2021-09-08,22794,9709,0.425945424234448
47030,2021-09-08,2038,430,0.21099116781158
47031,2021-09-08,5477,1812,0.330838050027387
47032,2021-09-08,3116,1205,0.386713735558408
47034,2021-09-08,135,62,0.459259259259259
47035,2021-09-08,246,75,0.304878048780488
47036,2021-09-08,882,572,0.648526077097506
47037,2021-09-08,4553,1345,0.295409620030749
47038,2021-09-08,1716,337,0.196386946386946
47040,2021-09-08,5103,2174,0.426023907505389
47041,2021-09-08,6626,2083,0.314367642619982
47042,2021-09-08,4089,1487,0.363658596233798
47043,2021-09-08,5212,1818,0.348810437452034
47060,2021-09-08,5942,2661,0.447829013800067
47102,2021-09-08,6953,2346,0.337408312958435
47104,2021-09-08,0,0,
47106,2021-09-08,5005,2166,0.432767232767233
47108,2021-09-08,2352,791,0.336309523809524
47110,2021-09-08,417,138,0.330935251798561
47111,2021-09-08,16971,7746,0.456425667314831
47112,2021-09-08,16593,7510,0.452600494184295
47114,2021-09-08,328,181,0.551829268292683
47115,2021-09-08,3025,1022,0.337851239669422
47116,2021-09-08,681,245,0.359765051395007
47117,2021-09-08,4531,1813,0.400132421099095
47118,2021-09-08,3474,1213,0.349165227403569
47119,2021-09-08,11700,6863,0.586581196581197
47120,2021-09-08,741,355,0.479082321187584
47122,2021-09-08,10943,5716,0.522343050351823
47123,2021-09-08,122,0,0
47124,2021-09-08,5146,2422,0.470656820831714
47125,2021-09-08,1554,626,0.402831402831403
47126,2021-09-08,4698,2012,0.428267347807578
47129,2021-09-08,19684,8855,0.449857752489331
47130,2021-09-08,46645,23267,0.498810161860864
47135,2021-09-08,938,455,0.485074626865672
47136,2021-09-08,4482,2237,0.499107541276216
47137,2021-09-08,1499,611,0.407605070046698
47138,2021-09-08,4378,1701,0.388533576975788
47140,2021-09-08,2559,977,0.381789761625635
47141,2021-09-08,1542,604,0.391699092088197
47142,2021-09-08,1049,291,0.277407054337464
47143,2021-09-08,3063,1599,0.52203721841332
47145,2021-09-08,1913,783,0.409304756926294
47147,2021-09-08,1273,438,0.344069128043991
47150,2021-09-08,47912,23746,0.495616964434797
47160,2021-09-08,113,0,0
47161,2021-09-08,3305,1509,0.456580937972769
47162,2021-09-08,801,345,0.430711610486891
47163,2021-09-08,1210,659,0.544628099173554
47164,2021-09-08,4115,1442,0.350425273390036
47165,2021-09-08,6034,2235,0.370401060656281
47166,2021-09-08,1515,631,0.416501650165016
47167,2021-09-08,14879,6104,0.410242623832247
47170,2021-09-08,14919,6174,0.413834707420068
47172,2021-09-08,17813,9843,0.552573962836131
47175,2021-09-08,1033,339,0.328170377541142
47177,2021-09-08,1241,539,0.434327155519742
47201,2021-09-08,44831,23616,0.526778345341393
47203,2021-09-08,26807,14877,0.554966986234939
47220,2021-09-08,5671,2423,0.427261505907247
47223,2021-09-08,1024,455,0.4443359375
47224,2021-09-08,520,142,0.273076923076923
47226,2021-09-08,260,79,0.303846153846154
47227,2021-09-08,2299,506,0.220095693779904
47229,2021-09-08,3261,1205,0.36951855259123
47230,2021-09-08,1439,728,0.505906879777623
47231,2021-09-08,858,375,0.437062937062937
47232,2021-09-08,3327,1075,0.323113916441238
47234,2021-09-08,1457,567,0.389155799588195
47235,2021-09-08,1488,720,0.483870967741936
47240,2021-09-08,21836,8848,0.405202418025279
47243,2021-09-08,5907,2159,0.365498561029287
47244,2021-09-08,734,292,0.397820163487738
47246,2021-09-08,4600,1809,0.393260869565217
47247,2021-09-08,194,68,0.350515463917526
47250,2021-09-08,22202,10379,0.467480407170525
47260,2021-09-08,1705,613,0.359530791788856
47263,2021-09-08,255,64,0.250980392156863
47264,2021-09-08,1197,460,0.384294068504595
47265,2021-09-08,20344,7250,0.356370428627605
47270,2021-09-08,530,257,0.484905660377359
47272,2021-09-08,2185,720,0.329519450800915
47273,2021-09-08,2210,722,0.326696832579186
47274,2021-09-08,31352,13762,0.438951263077316
47280,2021-09-08,979,350,0.357507660878447
47281,2021-09-08,1237,631,0.510105092966855
47282,2021-09-08,293,150,0.511945392491468
47283,2021-09-08,3193,1250,0.391481365487003
47302,2021-09-08,26018,9504,0.365285571527404
47303,2021-09-08,25124,9285,0.369566947938226
47304,2021-09-08,32105,16545,0.515340289674506
47305,2021-09-08,3504,1307,0.373002283105023
47306,2021-09-08,5096,249,0.048861852433281
47320,2021-09-08,3648,1750,0.479714912280702
47324,2021-09-08,149,32,0.214765100671141
47325,2021-09-08,663,228,0.343891402714932
47326,2021-09-08,2195,373,0.169931662870159
47327,2021-09-08,4512,1519,0.33665780141844
47330,2021-09-08,5196,2206,0.424557351809084
47331,2021-09-08,22391,7434,0.332008396230628
47334,2021-09-08,3189,1357,0.425525243022891
